id,name,description,detail,summary,category,price,brand,promotion,quantity,view,created_at,updated_at
565,Laptop Lenovo V15 G5 IRL 83HF00CMFQ - Cũ Trầy Xước,"Mua Laptop Lenovo V15 G5 IRL 83HF00CMFQ cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Loại card đồ họa: Integrated Intel UHD Graphics
- Dung lượng RAM: 16GB
- Loại RAM: DDR5-5200
- Số khe ram: 2 khe, nâng cấp tối đa 32GB
- Ổ cứng: 512GB SSD M.2 2242 PCIe 4.0x4 NVMe
- Kích thước màn hình: 15.6 inches
- Công nghệ màn hình: 15.6&quot; FHD (1920x1080)IPS300nitsAnti-glare45% NTSC
- Pin: 47Wh
- Hệ điều hành: Windows 11 Home SL
- Độ phân giải màn hình: 1920 x 1080 pixels (FullHD)
- Loại CPU: ntel Core i5-13420H, 8C (4P + 4E) / 12T, P-core up to 4.6GHz, E-core up to 3.4GHz, 12MB Intel Smart Cache
- Cổng giao tiếp: 2x USB-A (USB 5Gbps / USB 3.2 Gen 1)1x USB-C® (USB 5Gbps / USB 3.2 Gen 1), with USB PD 45-65W and DisplayPort™ 1.21x HDMI® 1.4b1x Headphone / microphone combo jack (3.5mm)1x Ethernet (RJ-45)1x Round tip power connector","Mua Laptop Lenovo V15 G5 IRL 83HF00CMFQ cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Laptop,11390000,Lenovo,45,118,0,2026-03-03 22:26:18,2026-03-29 12:13:07
566,Loa không dây KEF Coda W,"Mua Loa không dây KEF Coda W chính hãng - Giá tốt, bảo hành uy tín, giao hàng tận nơi toàn quốc. Mua ngay KEF Coda W tại đây.","- Trọng lượng: 11.3 kg
- Kích thước: 285 x 168 x 268 mm
- Công nghệ âm thanh: Âm thanh Hi-Fi
- Công suất: LF: 70WHF: 30W
- Cổng kết nối: Ngõ ra RCA cho loa siêu trầm , USB Type C (giữa các loa) , USB Type C (5V DC)
- Hãng sản xuất: KEF","Mua Loa không dây KEF Coda W chính hãng - Giá tốt, bảo hành uy tín, giao hàng tận nơi toàn quốc. Mua ngay KEF Coda W tại đây.",Khác,24990000,KEF,2,101,0,2025-03-09 16:43:47,2026-03-29 12:13:07
567,Loa không dây KEF LS50W II,"Mua Loa không dây KEF LS50W II chính hãng - Giá tốt, bảo hành uy tín, giao hàng tận nơi toàn quốc. Mua ngay KEF LS50W II tại đây.","- Trọng lượng: 20.1 kg
- Kích thước: 305 x 200 x 311 mm
- Công nghệ âm thanh: Công nghệ Uni-Q thế hệ thứ 12Công nghệ Music Integrity EngineHệ thống xử lý tín hiệu kỹ thuật số (DSP)Hệ thống khuếch đại Class D
- Công suất: Công suất LF: 280W Công suất HF: 100W (Mỗi loa)
- Cổng kết nối: HDMI eARC TOSLINK Quang học Kỹ thuật số Đồng trục Tương tự 3.5mm Cổng phụ USB Loại A (dịch vụ) RJ45 Ethernet (mạng) RJ45 Ethernet (giữa các loa)
- Hãng sản xuất: KEF","Mua Loa không dây KEF LS50W II chính hãng - Giá tốt, bảo hành uy tín, giao hàng tận nơi toàn quốc. Mua ngay KEF LS50W II tại đây.",Khác,65900000,KEF,2,136,0,2024-08-20 09:41:34,2026-03-29 12:13:07
568,Loa không dây KEF LSX II LT,"Mua Loa không dây KEF LSX II LT chính hãng - Giá tốt, bảo hành uy tín, giao hàng tận nơi toàn quốc. Mua ngay KEF LSX II LT tại đây.","- Trọng lượng: 6.8 kg
- Kích thước: 240 × 155 × 180 mm
- Công nghệ âm thanh: Công nghệ Music Integrity Engine
- Công suất: LF: 70W HF: 30W
- Cổng kết nối: HDMI (ARC), Optical, USB, Wifi, RCA Subwoofer output
- Cấu tạo: Loa Tweeter: 19mm vòm nhôm Loa Woofer: 155mm nón hợp kim nhôm/ Magie
- Hãng sản xuất: KEF","Mua Loa không dây KEF LSX II LT chính hãng - Giá tốt, bảo hành uy tín, giao hàng tận nơi toàn quốc. Mua ngay KEF LSX II LT tại đây.",Khác,28490000,KEF,2,157,0,2025-01-08 01:22:30,2026-03-29 12:13:07
569,Loa không dây KEF LSX II,"Mua Loa không dây KEF LSX II chính hãng - Giá tốt, bảo hành uy tín, giao hàng tận nơi toàn quốc. Mua ngay KEF LSX II tại đây.","- Trọng lượng: 7.2 kg
- Kích thước: 155 x 240 x 180mm
- Công suất: Công suất LF: 70W Công suất HF: 30W (Mỗi loa)
- Cổng kết nối: Đầu vào loa chính: HDMI ARC, TOSLINK Quang học, USB Type C, Analog 3.5mm, Phụ trợ RJ45 Ethernet (mạng), RJ45 Ethernet (giữa các loa) Đầu vào loa phụ: Cổng Ethernet RJ45 (giữa các loa)
- Cấu tạo: Loa tweeter: 19 mm, vòm nhôm Loa woofer: 115 mm, nón hợp kim nhôm / magiê
- Hãng sản xuất: KEF","Mua Loa không dây KEF LSX II chính hãng - Giá tốt, bảo hành uy tín, giao hàng tận nơi toàn quốc. Mua ngay KEF LSX II tại đây.",Khác,39900000,KEF,2,82,0,2024-06-27 10:20:01,2026-03-29 12:13:07
570,Loa KEF Muo,"mua Loa KEF Muo chính hãng - Giá tốt, bảo hành uy tín, giao hàng tận nơi toàn quốc. Mua ngay KEF Muo tại đây.","- Trọng lượng: 740 g
- Kích thước: 216 × 82 × 59 mm
- Công nghệ âm thanh: TWSÂm thanh Hi-Fi
- Công suất: 40W
- Thời lượng pin: 24 giờ
- Cấu tạo: Loa treble: 1x 20 mm Loa Mid/woofer: 1x (58 x 117) mm
- Chống nước: IP67
- Hãng sản xuất: KEF","mua Loa KEF Muo chính hãng - Giá tốt, bảo hành uy tín, giao hàng tận nơi toàn quốc. Mua ngay KEF Muo tại đây.",Khác,7990000,KEF,2,101,0,2024-12-11 11:18:10,2026-03-29 12:13:07
571,Loa thanh KEF XIO,"Mua Loa thanh KEF XIO chính hãng - Giá tốt, bảo hành uy tín, giao hàng tận nơi toàn quốc. Mua ngay KEF XIO tại đây.","- Trọng lượng: 10.5 kg
- Kích thước: 1210 x 70 × 165 mm
- Công suất: 820W
- Cổng kết nối: HDMI 2.1 eARCTOSLINK Optical USB Type C (service) RJ45 Ethernet (network)
- Cấu tạo: 6 x 50 mm Uni-Q MX 2 x 50 mm fullrange 4 x (50 x 152) mm P185
- Hãng sản xuất: KEF","Mua Loa thanh KEF XIO chính hãng - Giá tốt, bảo hành uy tín, giao hàng tận nơi toàn quốc. Mua ngay KEF XIO tại đây.",Khác,59990000,KEF,2,164,0,2026-01-25 23:18:08,2026-03-29 12:13:07
572,Màn hình Yunsi Y220MY 22 - Cũ Đẹp,"Mua Màn hình Yunsi Y220MY 22 cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Kích thước thực tế (bao gồm viền): 22 inches
- Tấm nền: VA
- Tỉ lệ màn hình: 16:9
- Tần số quét: 100 Hz
- Thời gian phản hồi: 1ms
- Treo tường: 75 x 75 mm
- Cổng kết nối: VGA x 1HDMI x 1
- Độ phân giải màn hình: 1920x1080 px","Mua Màn hình Yunsi Y220MY 22 cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,890000,Hãng khác,2,124,0,2025-03-22 21:27:38,2026-03-29 12:13:07
573,Máy cạo râu Hyundai PHT-045-BU - Cũ,"Mua Máy cạo râu Hyundai PHT-045-BU cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Chất liệu: Lưỡi dao: thép 3CR13Thân máy: nhựa ABS + PC
- Chế độ cạo: Cạo khô, Cạo ướt
- Tiện ích: Màn hình LED hiển thịNhỏ gọn tiện mang theoSạc điện
- Loại pin: Pin sạc
- Dung lượng pin: 300 mAh
- Thời gian: Sạc 30 phútSử dụng liên tục 60 phút
- Cổng sạc: USB-C
- Chống nước: IP67
- Kích thước: 5 x 7 x 4 cm
- Trọng lượng: 100 g
- Hãng sản xuất: Hyundai","Mua Máy cạo râu Hyundai PHT-045-BU cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,140000,Hyundai,0,97,0,2025-01-05 20:08:22,2026-03-29 12:13:07
574,Máy cạo râu Hyundai PHT-046-BK - Cũ,"Mua Máy cạo râu Hyundai PHT-046-BK cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Chất liệu: Lưỡi dao: hợp kim nhômThân máy: nhựa ABS
- Chế độ cạo: Cạo khô, Cạo ướt
- Tiện ích: Nhỏ gọn tiện mang theoSạc điệnCông nghệ cạo xoay
- Loại pin: Pin sạc
- Dung lượng pin: 300 mAh
- Thời gian: Sạc 1 giờ 30 phútSử dụng liên tục 40 phút
- Cổng sạc: USB-C
- Chống nước: IPX7
- Kích thước: 5 x 7 x 4 cm
- Trọng lượng: 60 g
- Hãng sản xuất: Hyundai","Mua Máy cạo râu Hyundai PHT-046-BK cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,200000,Hyundai,0,155,0,2024-10-21 07:32:55,2026-03-29 12:13:07
575,Máy lạnh Daikin 1.5HP 2025 (FTKB35ZVMV/RKB35ZVMV),"Mua Máy lạnh Daikin 1.5HP 2025 (FTKB35ZVMV/RKB35ZVMV) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Từ 15 - 20m2
- Công suất làm lạnh: 1.5 HP - 12.300 BTU
- Công nghệ tiết kiệm điện: Econo, Inverter, máy nén Swing
- Công suất tiêu thụ điện: 1.24 kW/h
- Khả năng lọc không khí: Phin lọc tiêu chuẩn
- Công nghệ làm lạnh nhanh: Powerful
- Hãng sản xuất: Daikin","Mua Máy lạnh Daikin 1.5HP 2025 (FTKB35ZVMV/RKB35ZVMV) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,11990000,Daikin,65,9,0,2025-07-29 15:19:16,2026-03-29 12:13:07
576,Máy lạnh Daikin 1.0HP 2025 (FTKB25ZVMV/RKB25ZVMV),"Mua Máy lạnh Daikin 1.0HP 2025 (FTKB25ZVMV/RKB25ZVMV) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Dưới 15m2
- Công suất làm lạnh: 1 HP - 9.200 BTU
- Công nghệ tiết kiệm điện: Econo, Inverter, máy nén Swing
- Khả năng lọc không khí: Phin lọc tiêu chuẩn
- Công nghệ làm lạnh nhanh: Powerful
- Hãng sản xuất: Daikin","Mua Máy lạnh Daikin 1.0HP 2025 (FTKB25ZVMV/RKB25ZVMV) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,10090000,Daikin,65,112,0,2025-10-17 18:05:17,2026-03-29 12:13:07
577,Máy lạnh Daikin 1.0HP 2025 (FTKF25ZVMV/RKF25ZVMV),"Mua Máy lạnh Daikin 1.0HP 2025 (FTKF25ZVMV/RKF25ZVMV) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Dưới 15m2
- Công suất làm lạnh: 1 HP - 9.200 BTU
- Công nghệ tiết kiệm điện: InverterEcono
- Khả năng lọc không khí: Phin lọc Enzyme Blue tích hợp lọc bụi mịn PM2.5 Streamer vô hiệu hóa vi khuẩn
- Công nghệ làm lạnh nhanh: Powerful
- Hãng sản xuất: Daikin","Mua Máy lạnh Daikin 1.0HP 2025 (FTKF25ZVMV/RKF25ZVMV) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,11590000,Daikin,2,144,0,2024-07-28 21:55:19,2026-03-29 12:13:07
578,Máy lạnh Daikin 2.5HP 2025 (FTKB60ZVMV/RKB60ZVMV),"Mua Máy lạnh Daikin 2.5HP 2025 (FTKB60ZVMV/RKB60ZVMV) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Từ 30 - 40m2
- Công suất làm lạnh: 2.5 HP - 20.500 BTU
- Công nghệ tiết kiệm điện: Inverter
- Công suất tiêu thụ điện: 2.06 kWh
- Khả năng lọc không khí: Khử mùi Enzyme Blue mặc định &amp; PM 2.5 (Tùy chọn mua thêm)
- Công nghệ làm lạnh nhanh: Powerful
- Hãng sản xuất: Daikin","Mua Máy lạnh Daikin 2.5HP 2025 (FTKB60ZVMV/RKB60ZVMV) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,24590000,Daikin,2,198,0,2025-05-06 03:40:30,2026-03-29 12:13:07
579,Máy lạnh Daikin 2.0HP 2025 (FTKB50ZVMV/RKB50ZVMV),"Mua Máy lạnh Daikin 2.0HP 2025 (FTKB50ZVMV/RKB50ZVMV) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Từ 20 - 30m2
- Công suất làm lạnh: 2 HP - 18.100 BTU
- Công nghệ tiết kiệm điện: Inverter
- Công suất tiêu thụ điện: 1.85 kWh
- Khả năng lọc không khí: Khử mùi Enzyme Blue mặc định &amp; PM 2.5 (Tùy chọn mua thêm)
- Công nghệ làm lạnh nhanh: Powerful
- Hãng sản xuất: Daikin","Mua Máy lạnh Daikin 2.0HP 2025 (FTKB50ZVMV/RKB50ZVMV) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,18590000,Daikin,2,155,0,2025-09-16 14:02:38,2026-03-29 12:13:07
580,Máy lạnh Panasonic 1.5HP inverter 2024 (CU/CS-RU12AKH-8),"Mua máy lạnh Panasonic 1.5HP inverter 2024 (CU/CS-RU12AKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Từ 15 - 20m2
- Công suất làm lạnh: 1.5 HP - 12.000 BTU
- Công nghệ tiết kiệm điện: Inverter ECO tích hợp AI
- Công suất tiêu thụ điện: 1.03 kW/h
- Khả năng lọc không khí: Nanoe-G lọc bụi mịn PM 2.5Nanoe-X diệt khuẩn, khử mùi, duy trì độ ẩm
- Công nghệ làm lạnh nhanh: Powerful
- Hãng sản xuất: Panasonic","Mua máy lạnh Panasonic 1.5HP inverter 2024 (CU/CS-RU12AKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,14190000,Panasonic,99,90,0,2024-06-15 19:52:37,2026-03-29 12:13:07
581,Máy lạnh Panasonic 1.0HP inverter 2024 (CU/CS-RU9AKH-8),"Mua máy lạnh Panasonic 1.0HP inverter 2024 (CU/CS-RU9AKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Dưới 15m2
- Công suất làm lạnh: 1 HP - 9.040 BTU
- Công nghệ tiết kiệm điện: Eco InverterAI Inverter
- Khả năng lọc không khí: Nanoe-G lọc bụi mịn PM 2.5Nanoe-X diệt khuẩn, khử mùi, duy trì độ ẩm
- Công nghệ làm lạnh nhanh: Powerful
- Hãng sản xuất: Panasonic","Mua máy lạnh Panasonic 1.0HP inverter 2024 (CU/CS-RU9AKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,11690000,Panasonic,99,103,0,2026-01-04 22:50:12,2026-03-29 12:13:07
582,Máy lạnh Panasonic 2.5HP inverter 2024 (CU/CS-RU24AKH-8),"Mua máy lạnh Panasonic 2.5HP inverter 2024 (CU/CS-RU24AKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Từ 30 - 40m2
- Công suất làm lạnh: 2.5 HP - 21.300 BTU
- Công nghệ tiết kiệm điện: Eco InverterAI Inverter
- Công suất tiêu thụ điện: 1.8 kW/h
- Khả năng lọc không khí: Nanoe-G lọc bụi mịn PM 2.5Nanoe-X diệt khuẩn, khử mùi, duy trì độ ẩm
- Công nghệ làm lạnh nhanh: Powerful
- Hãng sản xuất: Panasonic","Mua máy lạnh Panasonic 2.5HP inverter 2024 (CU/CS-RU24AKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,27890000,Panasonic,99,153,0,2026-01-23 11:39:54,2026-03-29 12:13:07
583,Máy lạnh Panasonic 2.0HP inverter 2024 (CU/CS-RU18AKH-8),"Mua máy lạnh Panasonic 2.0HP inverter 2024 (CU/CS-RU18AKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Từ 20 - 30m2
- Công suất làm lạnh: 2 HP - 17.700 BTU
- Công nghệ tiết kiệm điện: Eco InverterAI Inverter
- Công suất tiêu thụ điện: 1.71 kW/h
- Khả năng lọc không khí: Nanoe-G lọc bụi mịn PM 2.5Nanoe-X diệt khuẩn, khử mùi, duy trì độ ẩm
- Công nghệ làm lạnh nhanh: Powerful
- Hãng sản xuất: Panasonic","Mua máy lạnh Panasonic 2.0HP inverter 2024 (CU/CS-RU18AKH-8) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,21190000,Panasonic,99,184,0,2025-04-29 21:18:59,2026-03-29 12:13:07
584,Máy lạnh Sharp 1.5HP 2026 (AH-X13DEW),"Mua máy lạnh Sharp 1.5HP 2026 (AH-X13DEW) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Từ 15 - 20m2
- Công suất làm lạnh: 1.5 HP - 12.000 BTU
- Công nghệ tiết kiệm điện: J-Tech Inverter
- Công suất tiêu thụ điện: 1130W
- Khả năng lọc không khí: Lưới lọc bụi polypropylene
- Công nghệ làm lạnh nhanh: Super Jet
- Hãng sản xuất: Sharp","Mua máy lạnh Sharp 1.5HP 2026 (AH-X13DEW) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,10090000,Sharp,2,189,0,2025-07-17 20:57:43,2026-03-29 12:13:07
585,Máy lạnh Sharp 1.5HP 2026 (AH-XP13DPW),"Mua máy lạnh Sharp 1.5HP 2026 (AH-XP13DPW) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Từ 15 - 20m2
- Công suất làm lạnh: 1.5 HP - 12.000 BTU
- Công nghệ tiết kiệm điện: J-Tech Inverter
- Công suất tiêu thụ điện: 960W
- Khả năng lọc không khí: Công nghệ loc khí Plasmacluster IonLưới lọc bụi PolypropyleneBộ lọc than hoạt tính
- Công nghệ làm lạnh nhanh: Super Jet
- Hãng sản xuất: Sharp","Mua máy lạnh Sharp 1.5HP 2026 (AH-XP13DPW) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,22590000,Sharp,2,189,0,2024-09-10 10:33:45,2026-03-29 12:13:07
586,Máy lạnh Sharp 1.5HP 2026 (AH-XP13DSW),"Mua máy lạnh Sharp 1.5HP 2026 (AH-XP13DSW) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Từ 15 - 20m2
- Công suất làm lạnh: 1.5 HP - 12.000 BTU
- Công nghệ tiết kiệm điện: J-Tech Inverter
- Công suất tiêu thụ điện: 1130W
- Khả năng lọc không khí: Công nghệ loc khí Plasmacluster IonLưới lọc bụi polypropylene
- Công nghệ làm lạnh nhanh: Super Jet
- Hãng sản xuất: Sharp","Mua máy lạnh Sharp 1.5HP 2026 (AH-XP13DSW) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,11090000,Sharp,2,70,0,2025-12-16 04:37:17,2026-03-29 12:13:07
587,Máy lạnh Sharp 1.0HP 2026 (AH-X10DEW),"Mua máy lạnh Sharp 1.0HP 2026 (AH-X10DEW) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Dưới 15m2
- Công suất làm lạnh: 1.0 HP - 9.000 BTU
- Công nghệ tiết kiệm điện: J-Tech Inverter
- Công suất tiêu thụ điện: 740W
- Khả năng lọc không khí: Lưới lọc bụi polypropylene
- Công nghệ làm lạnh nhanh: Super Jet
- Hãng sản xuất: Sharp","Mua máy lạnh Sharp 1.0HP 2026 (AH-X10DEW) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,8870000,Sharp,2,46,0,2024-05-23 03:35:51,2026-03-29 12:13:07
588,Máy lạnh Sharp 1.0HP 2026 (AH-XP10DSW),"Mua máy lạnh Sharp 1.0HP 2026 (AH-XP10DSW) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Dưới 15m2
- Công suất làm lạnh: 1.0 HP - 9.000 BTU
- Công nghệ tiết kiệm điện: J-Tech Inverter
- Công suất tiêu thụ điện: 740W
- Khả năng lọc không khí: Công nghệ loc khí Plasmacluster IonLưới lọc bụi polypropylene
- Công nghệ làm lạnh nhanh: Super Jet
- Hãng sản xuất: Sharp","Mua máy lạnh Sharp 1.0HP 2026 (AH-XP10DSW) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,9850000,Sharp,2,12,0,2025-01-27 09:52:30,2026-03-29 12:13:07
589,Máy lạnh Sharp 2.0HP 2026 (AH-X18DEW),"Mua máy lạnh Sharp 2.0HP 2026 (AH-X18DEW) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Từ 20 - 30m2
- Công suất làm lạnh: 2.0 HP - 18.000 BTU
- Công nghệ tiết kiệm điện: J-Tech Inverter
- Công suất tiêu thụ điện: 1640W
- Khả năng lọc không khí: Lưới lọc bụi polypropylene
- Công nghệ làm lạnh nhanh: Super Jet
- Hãng sản xuất: Sharp","Mua máy lạnh Sharp 2.0HP 2026 (AH-X18DEW) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,15680000,Sharp,2,126,0,2025-10-17 13:00:17,2026-03-29 12:13:07
590,Máy lạnh Sharp 2.0HP 2026 (AH-XP18DSW),"Mua máy lạnh Sharp 2.0HP 2026 (AH-XP18DSW) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại máy: 1 chiều (chỉ làm lạnh)
- Kiểu dáng: Máy lạnh treo tường
- Phạm vi làm lạnh: Từ 20 - 30m2
- Công suất làm lạnh: 2.0 HP - 18.000 BTU
- Công nghệ tiết kiệm điện: J-Tech Inverter
- Công suất tiêu thụ điện: 1640W
- Khả năng lọc không khí: Công nghệ loc khí Plasmacluster IonLưới lọc bụi polypropylene
- Công nghệ làm lạnh nhanh: Super Jet
- Hãng sản xuất: Sharp","Mua máy lạnh Sharp 2.0HP 2026 (AH-XP18DSW) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,16250000,Sharp,2,108,0,2026-03-12 01:39:23,2026-03-29 12:13:07
591,Máy lọc không khí bụi mịn Acerpure Cool C3 3in1,"Mua Máy lọc không khí bụi mịn Acerpure Cool C3 3in1chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Dòng điện vào: 220V - 240V/50Hz - 60Hz
- Diện tích sử dụng: 35m2
- Hiệu quả lọc bụi: Loại bỏ &gt;99% bụi mịn PM1.0 và &gt;99.99% virus, vi khuẩn
- Lưu lượng gió: CADR 117 m³/h
- Màng lọc: HEPA Anti-Virus 3-in-1 (lọc thô + HEPA + lớp kháng khuẩn/virus)
- Độ ồn: 25 - 50 dB
- Công nghệ: DC Inverter
- Chế độ hoạt động: 5 cấp độ lọc không khí và 5 cấp độ quạt đối lưu
- Tiện ích: Cảnh báo thay bộ lọc, Đèn báo hoạt động, Đèn LED hỗ trợ chiếu sáng ban đêm, Điều khiển bằng remote, Khóa bảng điều khiển, Tích hợp quạt đối lưu
- Hãng sản xuất: Acerpure","Mua Máy lọc không khí bụi mịn Acerpure Cool C3 3in1chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,3390000,Acerpure,99,34,0,2024-06-18 14:11:23,2026-03-29 12:13:07
